Before erosion ID,Initial X,Initial Y,Initial Z,Norm Initial X,Norm Initial Y,Norm Initial Z,Initial connectivity,Before erosion ID.1,Erosion state,Encoded erosion state,Z location Half,Norm Z location 0.5714,Norm Z location 0.60714,Norm Z location 0.6429,Norm Z location 0.6786,Norm Z location 0.7143,Z location 0.22,Z location 0.23,Z location 0.24,Z location 0.25,3 connectivity,1 connectivity,2 connectivity,4 connectivity,5 connectivity,Normalized X,Normalized Y,Normalized Z,Threshold Z
9116,0.182,0.315,0.256,0.471,0.963,0.715,4,9116,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0.4713328369322412,0.9628390932738758,0.7145915090973957,1
9117,0.243,0.0784,0.254,0.698,0.0836,0.707,4,9117,Not eroded,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0.6984363365599404,0.08361204013377926,0.7074562968248306,1
9119,0.162,0.286,0.216,0.397,0.855,0.572,4,9119,Not eroded,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.39687267311988084,0.8550724637681159,0.5718872636460934,1
9120,0.218,0.126,0.236,0.605,0.26,0.643,0,9120,Not eroded,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0.6053611317944899,0.26049795615013005,0.6432393863717445,1
9121,0.224,0.251,0.284,0.628,0.725,0.814,0,9121,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6276991809381981,0.7250092902266815,0.814484480913307,1
9125,0.306,0.0937,0.275,0.933,0.14,0.782,0,9125,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9329858525688756,0.14046822742474918,0.7823760256867642,1
9128,0.111,0.147,0.323,0.207,0.339,0.954,0,9128,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2069992553983619,0.33853586027499066,0.9536211202283268,1
9131,0.324,0.0565,0.244,1.0,0.00223,0.672,0,9131,ERODED,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1.0,0.002229654403567459,0.6717802354620049,1
9132,0.133,0.065,0.238,0.289,0.0338,0.65,5,9132,Not eroded,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0.2889054355919583,0.03381642512077296,0.6503745986443097,1
9133,0.324,0.15,0.232,1.0,0.35,0.629,5,9133,Not eroded,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1.0,0.3496841322928279,0.6289689618266144,1
9140,0.324,0.112,0.23,1.0,0.208,0.622,4,9140,Not eroded,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1.0,0.20847268673355632,0.6218337495540492,1
9142,0.324,0.14,0.288,1.0,0.313,0.829,0,9142,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.31252322556670387,0.8287549054584373,1
9157,0.316,0.17,0.243,0.97,0.424,0.668,6,9157,Not eroded,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0.9702159344750558,0.4240059457450762,0.6682126293257225,1
9161,0.268,0.141,0.296,0.792,0.316,0.857,0,9161,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7915115413253909,0.31623931623931617,0.8572957545486978,1
9162,0.225,0.132,0.296,0.631,0.283,0.857,5,9162,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0.6314221891288161,0.28279450018580454,0.8572957545486978,1
9163,0.258,0.0888,0.295,0.754,0.122,0.854,3,9163,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0.7542814594192108,0.12225938312894837,0.8537281484124153,1
9164,0.0835,0.0564,0.249,0.105,0.00186,0.69,4,9164,Not eroded,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0.10461653015636636,0.0018580453363062075,0.6896182661434178,1
9165,0.219,0.101,0.295,0.609,0.168,0.854,4,9165,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0.6090841399851079,0.1675956893348198,0.8537281484124153,1
9171,0.324,0.138,0.248,1.0,0.305,0.686,3,9171,Not eroded,0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1.0,0.30509104422147904,0.6860506600071352,1
9172,0.302,0.0652,0.248,0.918,0.0346,0.686,0,9172,Not eroded,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0.9180938198064035,0.03455964325529541,0.6860506600071352,1
9179,0.0903,0.0873,0.229,0.13,0.117,0.618,0,9179,Not eroded,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0.1299329858525689,0.11668524712002974,0.6182661434177668,1
9180,0.143,0.293,0.233,0.326,0.881,0.633,3,9180,Not eroded,0,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0.3261355174981384,0.8810850984764027,0.6325365679628969,1
9181,0.273,0.104,0.269,0.81,0.179,0.761,4,9181,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0.810126582278481,0.178743961352657,0.760970388869069,1
9182,0.166,0.261,0.25,0.412,0.762,0.693,4,9182,Not eroded,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0.4117647058823529,0.7621701969528056,0.6931858722797003,1
9185,0.318,0.224,0.249,0.978,0.625,0.69,5,9185,Not eroded,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0.9776619508562918,0.6246748420661464,0.6896182661434178,1
9188,0.063,0.0896,0.263,0.0283,0.125,0.74,5,9188,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0.028294862248696956,0.12523225566703827,0.7395647520513736,1
9189,0.13,0.177,0.292,0.278,0.45,0.843,0,9189,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2777364110201042,0.450018580453363,0.8430253300035676,1
9191,0.209,0.189,0.275,0.572,0.495,0.782,5,9191,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0.5718540580789278,0.494611668524712,0.7823760256867642,1
9195,0.0649,0.0843,0.278,0.0354,0.106,0.793,4,9195,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0.03536857781087119,0.1055369751021925,0.7930788440956119,1
9196,0.143,0.0642,0.248,0.326,0.0308,0.686,5,9196,Not eroded,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0.3261355174981384,0.030843552582683,0.6860506600071352,1
9201,0.31,0.252,0.287,0.948,0.729,0.825,4,9201,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0.9478778853313476,0.728725380899294,0.8251872993221547,1
9202,0.127,0.257,0.325,0.267,0.747,0.961,0,9202,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2665673864482502,0.747305834262356,0.9607563325008919,1
9207,0.179,0.103,0.242,0.46,0.175,0.665,0,9207,Not eroded,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0.4601638123603871,0.17502787068004458,0.6646450231894399,1
9208,0.201,0.0983,0.287,0.542,0.158,0.825,3,9208,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0.5420699925539836,0.15756224451876624,0.8251872993221547,1
9210,0.258,0.0751,0.219,0.754,0.0713,0.583,4,9210,Not eroded,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.7542814594192108,0.0713489409141583,0.5825900820549411,1
9211,0.241,0.102,0.248,0.691,0.171,0.686,5,9211,Not eroded,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0.6909903201787043,0.17131178000743216,0.6860506600071352,1
9213,0.0829,0.25,0.278,0.102,0.721,0.793,7,9213,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.10238272524199554,0.7212931995540691,0.7930788440956119,1
9214,0.144,0.309,0.243,0.33,0.941,0.668,5,9214,Not eroded,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0.32985852568875645,0.9405425492382014,0.6682126293257225,1
9215,0.221,0.296,0.253,0.617,0.892,0.704,0,9215,Not eroded,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.616530156366344,0.89223337049424,0.703888690688548,1
9217,0.22,0.249,0.258,0.613,0.718,0.722,0,9217,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.612807148175726,0.7175771088814566,0.7217267213699609,1
9231,0.0837,0.318,0.291,0.105,0.974,0.839,0,9231,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.10536113179448994,0.9739873652917131,0.839457723867285,1
9235,0.205,0.202,0.301,0.557,0.543,0.875,4,9235,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0.5569620253164557,0.5429208472686734,0.8751337852301105,1
9236,0.231,0.12,0.23,0.654,0.238,0.622,7,9236,Not eroded,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.6537602382725242,0.23820141211445556,0.6218337495540492,1
9238,0.0728,0.065,0.293,0.0648,0.0338,0.847,6,9238,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.06478034251675356,0.03381642512077296,0.8465929361398501,1
9245,0.139,0.28,0.274,0.311,0.833,0.779,0,9245,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.31124348473566643,0.8327759197324416,0.7788084195504817,1
9248,0.175,0.165,0.308,0.445,0.405,0.9,0,9248,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.44527177959791503,0.40542549238201414,0.9001070281840884,1
9252,0.0927,0.162,0.229,0.139,0.394,0.618,6,9252,Not eroded,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.13886820551005213,0.3942772203641769,0.6182661434177668,1
9255,0.142,0.0774,0.285,0.322,0.0799,0.818,3,9255,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0.3224125093075204,0.07989594946116685,0.8180520870495896,1
9260,0.319,0.0643,0.239,0.981,0.0312,0.654,0,9260,Not eroded,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0.9813849590469099,0.03121516164994425,0.6539422047805922,1
9261,0.127,0.173,0.219,0.267,0.435,0.583,0,9261,Not eroded,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0.2665673864482502,0.43515421776291335,0.5825900820549411,1
9263,0.0567,0.224,0.325,0.00484,0.625,0.961,0,9263,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.004839910647803434,0.6246748420661464,0.9607563325008919,1
9270,0.177,0.324,0.259,0.453,0.996,0.725,3,9270,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0.45271779597915107,0.9962839093273876,0.7252943275062433,1
9272,0.12,0.324,0.224,0.241,0.996,0.6,3,9272,Not eroded,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0.240506329113924,0.9962839093273876,0.600428112736354,1
9275,0.173,0.118,0.248,0.438,0.231,0.686,7,9275,Not eroded,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0.437825763216679,0.23076923076923075,0.6860506600071352,1
9279,0.238,0.0565,0.287,0.68,0.00223,0.825,0,9279,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6798212956068502,0.002229654403567459,0.8251872993221547,1
9283,0.17,0.126,0.269,0.427,0.26,0.761,5,9283,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0.42665673864482506,0.26049795615013005,0.760970388869069,1
9284,0.0824,0.308,0.293,0.101,0.937,0.847,0,9284,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.10052122114668653,0.936826458565589,0.8465929361398501,1
9285,0.141,0.153,0.3,0.319,0.361,0.872,5,9285,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0.31868950111690236,0.36083240431066516,0.871566179093828,1
9288,0.0577,0.0582,0.308,0.00856,0.00855,0.9,0,9288,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.008562918838421456,0.00854700854700856,0.9001070281840884,1
9289,0.0559,0.0561,0.241,0.00186,0.000743,0.661,1,9289,Not eroded,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0.0018615040953090113,0.0007432181345224778,0.6610774170531574,1
9290,0.307,0.181,0.252,0.937,0.465,0.7,0,9290,Not eroded,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.9367088607594937,0.4648829431438127,0.7003210845522655,1
9294,0.152,0.295,0.251,0.36,0.889,0.697,4,9294,Not eroded,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0.3596425912137006,0.8885172798216275,0.6967534784159829,1
9295,0.0652,0.0852,0.297,0.0365,0.109,0.861,4,9295,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0.03648548026805658,0.10888145670754366,0.8608633606849804,1
9302,0.0917,0.186,0.287,0.135,0.483,0.825,4,9302,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0.1351451973194341,0.48346339650687475,0.8251872993221547,1
9303,0.155,0.164,0.265,0.371,0.402,0.747,5,9303,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0.3708116157855547,0.4017094017094017,0.7466999643239387,1
9305,0.179,0.232,0.287,0.46,0.654,0.825,5,9305,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0.4601638123603871,0.6544035674470458,0.8251872993221547,1
9306,0.208,0.116,0.219,0.568,0.223,0.583,5,9306,Not eroded,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5681310498883096,0.22333704942400598,0.5825900820549411,1
9309,0.314,0.219,0.304,0.963,0.606,0.886,0,9309,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9627699180938197,0.6060943887030843,0.8858366036389582,1
9310,0.257,0.239,0.259,0.751,0.68,0.725,0,9310,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7505584512285927,0.6804162021553325,0.7252943275062433,1
9313,0.212,0.241,0.301,0.583,0.688,0.875,0,9313,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5830230826507817,0.6878483835005573,0.8751337852301105,1
9314,0.308,0.274,0.285,0.94,0.81,0.818,0,9314,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9404318689501117,0.8104793756967671,0.8180520870495896,1
9316,0.283,0.111,0.25,0.847,0.205,0.693,5,9316,Not eroded,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0.847356664184661,0.2047565960609439,0.6931858722797003,1
9322,0.106,0.192,0.261,0.188,0.506,0.732,4,9322,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0.18838421444527179,0.5057599405425492,0.7324295397788084,1
9329,0.299,0.063,0.308,0.907,0.0264,0.9,0,9329,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9069247952345494,0.02638424377554813,0.9001070281840884,1
9340,0.248,0.0643,0.232,0.717,0.0312,0.629,5,9340,Not eroded,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0.7170513775130305,0.03121516164994425,0.6289689618266144,1
9342,0.0728,0.131,0.269,0.0648,0.279,0.761,0,9342,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.06478034251675356,0.2790784095131921,0.760970388869069,1
9344,0.12,0.108,0.319,0.241,0.194,0.939,0,9344,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.240506329113924,0.19360832404310666,0.9393506956831965,1
9345,0.177,0.191,0.327,0.453,0.502,0.968,0,9345,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.45271779597915107,0.5020438498699368,0.967891544773457,1
9346,0.303,0.302,0.225,0.922,0.915,0.604,5,9346,Not eroded,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.9218168279970215,0.9145299145299145,0.6039957188726365,1
9348,0.21,0.18,0.28,0.576,0.461,0.8,5,9348,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0.5755770662695457,0.46116685247120026,0.8002140563681771,1
9349,0.112,0.263,0.254,0.211,0.77,0.707,0,9349,Not eroded,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.2107222635889799,0.7696023782980305,0.7074562968248306,1
9351,0.315,0.111,0.306,0.966,0.205,0.893,0,9351,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9664929262844378,0.2047565960609439,0.8929718159115233,1
9352,0.236,0.257,0.324,0.672,0.747,0.957,0,9352,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6723752792256142,0.747305834262356,0.9571887263646093,1
9357,0.121,0.249,0.268,0.244,0.718,0.757,0,9357,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.24422933730454202,0.7175771088814566,0.7574027827327864,1
9365,0.25,0.165,0.309,0.724,0.405,0.904,0,9365,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7244973938942665,0.40542549238201414,0.903674634320371,1
9368,0.311,0.179,0.31,0.952,0.457,0.907,0,9368,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9516008935219658,0.45745076179858785,0.9072422404566535,1
9369,0.268,0.0564,0.281,0.792,0.00186,0.804,3,9369,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0.7915115413253909,0.0018580453363062075,0.8037816625044596,1
9370,0.246,0.0749,0.296,0.71,0.0706,0.857,2,9370,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0.7096053611317944,0.07060572277963581,0.8572957545486978,1
9381,0.0924,0.146,0.282,0.138,0.335,0.807,5,9381,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0.1377513030528667,0.33481976960237825,0.807349268640742,1
9382,0.142,0.187,0.219,0.322,0.487,0.583,3,9382,Not eroded,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0.3224125093075204,0.48717948717948717,0.5825900820549411,1
9384,0.167,0.266,0.26,0.415,0.781,0.729,4,9384,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0.41548771407297097,0.7807506503158678,0.7288619336425259,1
9387,0.106,0.229,0.226,0.188,0.643,0.608,0,9387,Not eroded,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0.18838421444527179,0.6432552954292085,0.6075633250089191,1
9388,0.227,0.245,0.292,0.639,0.703,0.843,0,9388,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6388682055100521,0.702712746191007,0.8430253300035676,1
9392,0.31,0.275,0.233,0.948,0.814,0.633,0,9392,Not eroded,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0.9478778853313476,0.8141954663693795,0.6325365679628969,1
9396,0.15,0.0982,0.246,0.352,0.157,0.679,3,9396,Not eroded,0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0.3521965748324646,0.157190635451505,0.6789154477345701,1
9398,0.199,0.251,0.248,0.535,0.725,0.686,0,9398,Not eroded,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0.5346239761727476,0.7250092902266815,0.6860506600071352,1
9401,0.278,0.102,0.249,0.829,0.171,0.69,5,9401,Not eroded,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0.8287416232315712,0.17131178000743216,0.6896182661434178,1
9402,0.324,0.0567,0.231,1.0,0.00297,0.625,0,9402,Not eroded,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1.0,0.0029728725380899373,0.6254013556903318,1
9405,0.213,0.0943,0.285,0.587,0.143,0.818,2,9405,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0.5867460908413998,0.1426978818283166,0.8180520870495896,1
9410,0.217,0.186,0.287,0.602,0.483,0.825,4,9410,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0.6016381236038719,0.48346339650687475,0.8251872993221547,1
9414,0.183,0.114,0.234,0.475,0.216,0.636,6,9414,Not eroded,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0.47505584512285925,0.21590486807878115,0.6361041740991795,1
9417,0.22,0.324,0.233,0.613,0.996,0.633,3,9417,Not eroded,0,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0.612807148175726,0.9962839093273876,0.6325365679628969,1
9418,0.14,0.23,0.219,0.315,0.647,0.583,0,9418,Not eroded,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0.3149664929262845,0.6469713861018209,0.5825900820549411,1
9420,0.065,0.253,0.291,0.0357,0.732,0.839,0,9420,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.035740878629933,0.7324414715719063,0.839457723867285,1
9421,0.0723,0.193,0.288,0.0629,0.509,0.829,2,9421,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0.06291883842144455,0.5094760312151616,0.8287549054584373,1
9429,0.256,0.203,0.247,0.747,0.547,0.682,0,9429,Not eroded,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0.7468354430379747,0.5466369379412858,0.6824830538708526,1
9432,0.0633,0.2,0.293,0.0294,0.535,0.847,0,9432,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.029411764705882342,0.5354886659234486,0.8465929361398501,1
9440,0.186,0.159,0.254,0.486,0.383,0.707,5,9440,Not eroded,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0.4862248696947133,0.38312894834633965,0.7074562968248306,1
9450,0.306,0.323,0.283,0.933,0.993,0.811,0,9450,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9329858525688756,0.9925678186547752,0.8109168747770246,1
9451,0.315,0.168,0.27,0.966,0.417,0.765,0,9451,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9664929262844378,0.4165737643998514,0.7645379950053515,1
9453,0.146,0.267,0.325,0.337,0.784,0.961,0,9453,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3373045420699925,0.7844667409884801,0.9607563325008919,1
9458,0.233,0.251,0.258,0.661,0.725,0.722,2,9458,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0.6612062546537603,0.7250092902266815,0.7217267213699609,1
9468,0.0562,0.197,0.229,0.00298,0.524,0.618,4,9468,Not eroded,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0.0029784065524944233,0.5243403939056113,0.6182661434177668,1
9469,0.209,0.274,0.261,0.572,0.81,0.732,3,9469,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0.5718540580789278,0.8104793756967671,0.7324295397788084,1
9474,0.113,0.209,0.269,0.214,0.569,0.761,3,9474,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0.21444527177959793,0.5689334819769601,0.760970388869069,1
9478,0.212,0.211,0.306,0.583,0.576,0.893,0,9478,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5830230826507817,0.576365663322185,0.8929718159115233,1
9483,0.239,0.319,0.254,0.684,0.978,0.707,0,9483,Not eroded,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.6835443037974683,0.9777034559643255,0.7074562968248306,1
9487,0.178,0.25,0.253,0.456,0.721,0.704,0,9487,Not eroded,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.4564408041697691,0.7212931995540691,0.703888690688548,1
9491,0.0561,0.256,0.265,0.00261,0.744,0.747,2,9491,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0.0026061057334326107,0.7435897435897436,0.7466999643239387,1
9492,0.103,0.22,0.217,0.177,0.61,0.575,5,9492,Not eroded,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1772151898734177,0.6098104793756968,0.575454869782376,1
9494,0.29,0.303,0.289,0.873,0.918,0.832,0,9494,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8734177215189872,0.9182460052025269,0.8323225115947199,1
9499,0.259,0.315,0.285,0.758,0.963,0.818,0,9499,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7580044676098288,0.9628390932738758,0.8180520870495896,1
9500,0.208,0.26,0.285,0.568,0.758,0.818,0,9500,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5681310498883096,0.7584541062801933,0.8180520870495896,1
9501,0.256,0.264,0.326,0.747,0.773,0.964,0,9501,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7468354430379747,0.7733184689706429,0.9643239386371745,1
9502,0.157,0.0892,0.277,0.378,0.124,0.79,3,9502,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0.37825763216679076,0.12374581939799333,0.7895112379593294,1
9503,0.168,0.105,0.23,0.419,0.182,0.622,5,9503,Not eroded,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0.419210722263589,0.1824600520252694,0.6218337495540492,1
9505,0.0885,0.161,0.242,0.123,0.391,0.665,3,9505,Not eroded,0,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0.12323157110945643,0.3905611296915645,0.6646450231894399,1
9508,0.179,0.08,0.272,0.46,0.0896,0.772,4,9508,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0.4601638123603871,0.08955778520995913,0.7716732072779167,1
9509,0.324,0.0879,0.271,1.0,0.119,0.768,0,9509,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.1189149015235972,0.7681056011416341,1
9513,0.0722,0.157,0.279,0.0625,0.376,0.797,5,9513,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0.06254653760238273,0.3756967670011148,0.7966464502318945,1
9518,0.228,0.177,0.246,0.643,0.45,0.679,4,9518,Not eroded,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0.6425912137006702,0.450018580453363,0.6789154477345701,1
9519,0.0976,0.252,0.293,0.157,0.729,0.847,5,9519,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0.15711094564408046,0.728725380899294,0.8465929361398501,1
9523,0.201,0.214,0.274,0.542,0.588,0.779,3,9523,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0.5420699925539836,0.5875139353400223,0.7788084195504817,1
9524,0.245,0.13,0.236,0.706,0.275,0.643,6,9524,Not eroded,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0.7058823529411764,0.2753623188405797,0.6432393863717445,1
9528,0.0564,0.259,0.24,0.00372,0.755,0.658,0,9528,Not eroded,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0.0037230081906180225,0.7547380156075808,0.6575098109168748,1
9530,0.276,0.114,0.264,0.821,0.216,0.743,0,9530,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8212956068503351,0.21590486807878115,0.7431323581876561,1
9531,0.239,0.288,0.3,0.684,0.863,0.872,0,9531,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6835443037974683,0.8625046451133407,0.871566179093828,1
9532,0.22,0.171,0.301,0.613,0.428,0.875,0,9532,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.612807148175726,0.42772203641768863,0.8751337852301105,1
9535,0.323,0.149,0.222,0.996,0.346,0.593,4,9535,Not eroded,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0.996276991809382,0.3459680416202155,0.5932929004637888,1
