Before erosion ID,Initial X,Initial Y,Initial Z,Initial connectivity,Erosion state,Encoded erosion state,3 connectivity,1 connectivity,2 connectivity,4 connectivity,5 connectivity,Porosity_here,Porosity_front,Porosity_diff,Norm Initial X,Norm Initial Y,Norm Initial Z,Threshold Z,Norm2 Initial Z,Norm Connectivity
515,0.22,0.195,0.2956856,0,ERODED,1,1,1,1,1,1,0.3770868,0.99,-0.6129132,0.6126890446329767,0.5162481536189069,0.856603017523768,1,0.553878037282668,0.0
524,0.0633,0.285,0.3049426,0,ERODED,1,1,1,1,1,1,0.4120043,0.99,-0.5779957,0.03467355219476205,0.848596750369276,0.8895344336607525,1,0.6563308765851117,0.0
528,0.286,0.317,0.2823089,0,ERODED,1,1,1,1,1,1,0.4080747,0.99,-0.5819253,0.8561416451493913,0.9667651403249631,0.8090159294564027,1,0.40582997684224453,0.0
533,0.0993,0.212,0.2782406,0,Not eroded,0,1,1,1,1,1,0.3861232,0.99,-0.6038768,0.16746587974917002,0.5790251107828654,0.7945431110195341,1,0.360803630711303,0.0
535,0.0645,0.141,0.3060008,0,ERODED,1,1,1,1,1,1,0.3893806,0.99,-0.6006194,0.03909996311324234,0.3168389955686853,0.8932989388520841,1,0.6680426184615129,0.0
542,0.259,0.133,0.2772111,0,Not eroded,0,1,1,1,1,1,0.2960408,0.99,-0.6939592,0.7565473994835854,0.28729689807976366,0.7908807049578482,1,0.3494095291598427,0.0
543,0.324,0.155,0.2636288,3,Not eroded,0,1,0,0,1,1,0.2965614,0.40286,-0.1062986,0.9963113242345998,0.36853766617429834,0.7425622029164348,1,0.19908596869126968,0.42857142857142855
544,0.126,0.0875,0.3011699,0,ERODED,1,1,1,1,1,1,0.3642182,0.99,-0.6257818,0.26595352268535594,0.11927621861152138,0.8761132006846262,1,0.614576115124992,0.0
546,0.16,0.147,0.3021969,0,ERODED,1,1,1,1,1,1,0.3415885,0.99,-0.6484115,0.39136849870896345,0.33899556868537656,0.8797667130939038,1,0.6259425476585998,0.0
547,0.232,0.105,0.2729668,3,Not eroded,0,1,0,0,1,1,0.3015876,0.3873386,-0.085751,0.6569531538177794,0.18389955686853762,0.7757817733914442,1,0.30243528417211885,0.42857142857142855
552,0.319,0.186,0.2914653,3,Not eroded,0,1,0,0,1,1,0.3647194,0.99,-0.6252806,0.9778679454075987,0.48301329394386994,0.8415894650204823,1,0.5071694148663232,0.42857142857142855
555,0.324,0.231,0.3103465,0,ERODED,1,1,1,1,1,1,0.3829345,0.99,-0.6070655,0.9963113242345998,0.6491875923190547,0.9087585969601638,1,0.7161391188133149,0.0
556,0.244,0.146,0.2593663,2,Not eroded,0,1,0,1,1,1,0.2716224,0.2960408,-0.0244184,0.701217263002582,0.33530280649926136,0.7273985255604992,1,0.1519102932535831,0.2857142857142857
564,0.203,0.297,0.2837108,0,Not eroded,0,1,1,1,1,1,0.3858649,0.99,-0.6041351,0.549981556621173,0.8929098966026586,0.81400313398081,1,0.421345655292941,0.0
566,0.123,0.259,0.292445,3,Not eroded,0,1,0,0,1,1,0.2528316,0.99,-0.7371684,0.2548874953891553,0.7525849335302806,0.8450747095261973,1,0.5180123495821713,0.42857142857142855
568,0.148,0.237,0.2922394,0,Not eroded,0,1,1,1,1,1,0.2528316,0.99,-0.7371684,0.3471043895241608,0.6713441654357458,0.8443432955521492,1,0.5157368495540215,0.0
574,0.152,0.261,0.2913569,4,Not eroded,0,0,0,0,1,1,0.2528316,0.99,-0.7371684,0.36185909258576165,0.759970457902511,0.8412038362520639,1,0.5059696862522598,0.5714285714285714
576,0.156,0.178,0.2540967,0,Not eroded,0,1,1,1,1,1,0.2368896,0.3308816,-0.093992,0.3766137956473626,0.4534711964549482,0.7086521292684551,1,0.09358843066439071,0.0
577,0.183,0.137,0.3031555,0,ERODED,1,1,1,1,1,1,0.3623308,0.99,-0.6276692,0.4762080413131685,0.3020679468242245,0.8831768951732939,1,0.6365519558637772,0.0
578,0.243,0.255,0.2946866,0,Not eroded,0,1,1,1,1,1,0.305176,0.99,-0.684824,0.6975285872371818,0.7378138847858197,0.853049114021462,1,0.5428214977490029,0.0
582,0.272,0.292,0.3171297,0,ERODED,1,1,1,1,1,1,0.3679927,0.99,-0.6220073,0.8045001844337883,0.8744460856720825,0.9328895661662125,1,0.7912129115708321,0.0
583,0.119,0.293,0.2879727,0,Not eroded,0,1,1,1,1,1,0.3559732,0.99,-0.6340268,0.24013279232755436,0.8781388478581977,0.8291646768601679,1,0.4685146901663439,0.0
592,0.149,0.0851,0.2568576,0,Not eroded,0,1,1,1,1,1,0.2891981,0.3642182,-0.0750201,0.350793065289561,0.11041358936484487,0.7184739232419455,1,0.12414498721944271,0.0
593,0.18,0.201,0.3267174,0,ERODED,1,1,1,1,1,1,0.3875078,0.99,-0.6024922,0.46514201401696786,0.5384047267355982,0.9669974346437501,1,0.8973258085547401,0.0
600,0.319,0.274,0.3212791,0,ERODED,1,1,1,1,1,1,0.3829345,0.99,-0.6070655,0.9778679454075987,0.8079763663220089,0.9476508946872023,1,0.8371368406408932,0.0
602,0.19,0.233,0.2667341,0,Not eroded,0,1,1,1,1,1,0.2544996,0.3294985,-0.0749989,0.5020287716709702,0.656573116691285,0.7536091864456751,1,0.23345420914561518,0.0
603,0.322,0.0697,0.3173887,0,ERODED,1,1,1,1,1,1,0.4096316,0.99,-0.5803684,0.9889339727037993,0.0535450516986706,0.9338109485556993,1,0.794079421820301,0.0
610,0.113,0.128,0.2524502,0,Not eroded,0,1,1,1,1,1,0.2956377,0.3415885,-0.0459508,0.21800073773515308,0.2688330871491876,0.702794769792432,1,0.075365615507053,0.0
612,0.261,0.308,0.3250481,0,ERODED,1,1,1,1,1,1,0.3679927,0.99,-0.6220073,0.7639247510143858,0.933530280649926,0.9610589650577646,1,0.8788506519545921,0.0
614,0.0723,0.232,0.3164518,0,ERODED,1,1,1,1,1,1,0.3314033,0.99,-0.6585967,0.06787163408336407,0.6528803545051698,0.9304779633792122,1,0.7837101806900792,0.0
616,0.176,0.275,0.2580985,3,Not eroded,0,1,0,0,1,1,0.311638,0.3858649,-0.0742269,0.45038731095536694,0.811669128508124,0.7228883765512664,1,0.13787878092046904,0.42857142857142855
617,0.316,0.244,0.2467195,3,Not eroded,0,1,0,0,1,1,0.3100746,0.3829345,-0.0728599,0.9668019181113979,0.6971935007385524,0.6824080282502244,1,0.011940479265234701,0.42857142857142855
619,0.242,0.123,0.2515907,0,Not eroded,0,1,1,1,1,1,0.2716224,0.2960408,-0.0244184,0.6938399114717816,0.2503692762186115,0.6997371320945021,1,0.06585300716953008,0.0
624,0.208,0.0873,0.3282646,0,ERODED,1,1,1,1,1,1,0.3492331,0.99,-0.6407669,0.5684249354481741,0.11853766617429837,0.9725015382461205,1,0.9144496103229958,0.0
630,0.181,0.221,0.2693616,4,Not eroded,0,0,0,0,1,1,0.2544996,0.3294985,-0.0749989,0.4688306897823681,0.6122599704579025,0.7629564151266653,1,0.2625343469080837,0.5714285714285714
638,0.205,0.0555,0.2835143,3,Not eroded,0,1,0,0,1,1,0.3492331,0.99,-0.6407669,0.5573589081519734,0.0011078286558345702,0.8133040929015277,1,0.4191708704897729,0.42857142857142855
639,0.208,0.252,0.2803232,3,Not eroded,0,1,0,0,1,1,0.3294985,0.99,-0.6605015,0.5684249354481741,0.726735598227474,0.8019518792216388,1,0.38385302934274584,0.42857142857142855
642,0.122,0.173,0.2987232,0,Not eroded,0,1,1,1,1,1,0.3308816,0.99,-0.6591184,0.25119881962375507,0.4350073855243721,0.8674091609457951,1,0.5874970007335816,0.0
651,0.316,0.22,0.2552238,3,Not eroded,0,1,0,0,1,1,0.3100746,0.3829345,-0.0728599,0.9668019181113979,0.6085672082717872,0.712661743520156,1,0.1060627306727934,0.42857142857142855
652,0.0794,0.258,0.2713806,0,Not eroded,0,1,1,1,1,1,0.3166705,0.3314033,-0.0147328,0.09406123201770562,0.7488921713441653,0.7701389288115064,1,0.2848798457253721,0.0
655,0.238,0.266,0.2650328,0,Not eroded,0,1,1,1,1,1,0.2725093,0.305176,-0.0326667,0.6790852084101807,0.7784342688330871,0.7475568781088651,1,0.2146248891169619,0.0
661,0.124,0.215,0.3079965,0,ERODED,1,1,1,1,1,1,0.3308816,0.99,-0.6591184,0.2585761711545555,0.5901033973412111,0.9003985636964807,1,0.6901302420324199,0.0
662,0.267,0.092,0.2636924,0,Not eroded,0,1,1,1,1,1,0.3015876,0.3873386,-0.085751,0.7860568056067871,0.13589364844903987,0.7427884574336988,1,0.19978986850542516,0.0
665,0.154,0.27,0.2909997,4,Not eroded,0,0,0,0,1,1,0.2528316,0.99,-0.7371684,0.36923644411656215,0.793205317577548,0.839933111195984,1,0.5020163369815637,0.5714285714285714
670,0.134,0.306,0.2841737,0,Not eroded,0,1,1,1,1,1,0.3559732,0.99,-0.6340268,0.29546292880855773,0.9261447562776957,0.8156498826607074,1,0.4264688506384201,0.0
671,0.0548,0.322,0.2700409,0,Not eroded,0,1,1,1,1,1,0.3439077,0.4120043,-0.0680966,0.003319808188860192,0.9852289512555391,0.7653729983590142,1,0.27005257243883324,0.0
672,0.162,0.165,0.3349118,0,ERODED,1,1,1,1,1,1,0.3875078,0.99,-0.6024922,0.39874585023976394,0.4054652880354505,0.9961486927611645,1,0.9880182085093627,0.0
673,0.286,0.133,0.2958754,0,Not eroded,0,1,1,1,1,1,0.40286,0.99,-0.58714,0.8561416451493913,0.28729689807976366,0.8572782236145966,1,0.5559786691179933,0.0
674,0.0673,0.325,0.246769,0,Not eroded,0,1,1,1,1,1,0.3439077,0.4120043,-0.0680966,0.04942825525636295,0.9963072378138847,0.6825841225679061,1,0.01248832581870429,0.0
676,0.243,0.209,0.3048313,0,ERODED,1,1,1,1,1,1,0.3770868,0.99,-0.6129132,0.6975285872371818,0.5679468242245198,0.8891384882555406,1,0.6550990519103402,0.0
678,0.273,0.325,0.3023365,0,ERODED,1,1,1,1,1,1,0.3679927,0.99,-0.6220073,0.8081888601991886,0.9963072378138847,0.8802633346443762,1,0.6274875856154566,0.0
679,0.232,0.313,0.3193247,0,ERODED,1,1,1,1,1,1,0.3679927,0.99,-0.6220073,0.6569531538177794,0.9519940915805022,0.9406981929805888,1,0.8155063092449018,0.0
690,0.109,0.0614,0.2585463,0,Not eroded,0,1,1,1,1,1,0.2891981,0.3642182,-0.0750201,0.20324603467355218,0.02289512555391434,0.7244814075706184,1,0.14283485539812216,0.0
691,0.271,0.322,0.2879813,0,ERODED,1,1,1,1,1,1,0.3679927,0.99,-0.6220073,0.8008115086683881,0.9852289512555391,0.8291952710244519,1,0.4686098715877544,0.0
692,0.261,0.0615,0.2792163,0,ERODED,1,1,1,1,1,1,0.3873386,0.99,-0.6026614,0.7639247510143858,0.023264401772525846,0.7980141256813958,1,0.3716022949985871,0.0
693,0.0548,0.18,0.2693743,3,Not eroded,0,1,0,0,1,1,0.3065859,0.3861232,-0.0795373,0.003319808188860192,0.46085672082717866,0.763001594880899,1,0.26267490551877243,0.42857142857142855
695,0.159,0.303,0.2573873,5,Not eroded,0,0,0,0,0,1,0.3138702,0.3559732,-0.042103,0.38767982294356323,0.9150664697193499,0.7203583103141892,1,0.13000749872192754,0.7142857142857143
703,0.0551,0.312,0.3255521,0,ERODED,1,1,1,1,1,1,0.4120043,0.99,-0.5779957,0.0044264109184802645,0.9483013293943869,0.9628519253832524,1,0.8844287259535587,0.0
705,0.324,0.217,0.248743,0,Not eroded,0,1,1,1,1,1,0.2929176,0.3647194,-0.0718018,0.9963113242345998,0.5974889217134416,0.6896065505093999,1,0.03433578231465604,0.0
707,0.236,0.267,0.2469449,0,Not eroded,0,1,1,1,1,1,0.2725093,0.305176,-0.0326667,0.6717078568793802,0.7821270310192023,0.6832098799513452,1,0.01443511791477206,0.0
708,0.0914,0.0844,0.251129,3,Not eroded,0,1,0,0,1,1,0.3476877,0.3901556,-0.0424679,0.13832534120250828,0.10782865583456425,0.6980946523677606,1,0.06074309295261978,0.42857142857142855
709,0.238,0.177,0.3103812,0,ERODED,1,1,1,1,1,1,0.3770868,0.99,-0.6129132,0.6790852084101807,0.449778434268833,0.9088820408555893,1,0.7165231647811011,0.0
712,0.166,0.325,0.255602,5,Not eroded,0,0,0,0,0,1,0.311638,0.3858649,-0.0742269,0.4135005533013648,0.9963072378138847,0.7140071752564644,1,0.11024849969344615,0.7142857142857143
713,0.187,0.0555,0.2536194,0,Not eroded,0,1,1,1,1,1,0.3210669,0.3492331,-0.0281662,0.49096274437476944,0.0011078286558345702,0.7069541531506865,1,0.08830586177608357,0.0
718,0.291,0.319,0.3174802,0,ERODED,1,1,1,1,1,1,0.4080747,0.99,-0.5819253,0.8745850239763924,0.9741506646971935,0.9341364562338383,1,0.7950921078736843,0.0
719,0.14,0.321,0.2973612,3,ERODED,1,1,0,0,1,1,0.3559732,0.99,-0.6340268,0.3175949834009591,0.981536189069424,0.8625638991138221,1,0.572422919807803,0.42857142857142855
725,0.223,0.21,0.3203593,0,ERODED,1,1,1,1,1,1,0.3770868,0.99,-0.6129132,0.6237550719291775,0.5716395864106351,0.9443787420931872,1,0.8269568555927796,0.0
726,0.0765,0.0964,0.296831,0,ERODED,1,1,1,1,1,1,0.3901556,0.99,-0.5998444,0.08336407229804497,0.1521418020679468,0.8606777333110968,1,0.5665548745017477,0.0
727,0.325,0.0767,0.3247801,0,Not eroded,0,1,1,1,1,1,0.4096316,0.99,-0.5803684,1.0,0.0793943870014771,0.9601055655196085,1,0.8758845332408564,0.0
739,0.162,0.181,0.3034029,0,ERODED,1,1,1,1,1,1,0.3875078,0.99,-0.6024922,0.39874585023976394,0.46454948301329385,0.8840570110156065,1,0.6392900818704119,0.0
741,0.0617,0.238,0.3247555,0,ERODED,1,1,1,1,1,1,0.3314033,0.99,-0.6585967,0.028771670970121704,0.675036927621861,0.9600180519799119,1,0.8756122701051919,0.0
745,0.195,0.272,0.2814579,0,Not eroded,0,1,1,1,1,1,0.3294985,0.99,-0.6605015,0.5204721504979712,0.8005908419497784,0.8059885301766605,1,0.3964114431654186,0.0
748,0.0699,0.0945,0.2464227,0,Not eroded,0,1,1,1,1,1,0.3476877,0.3901556,-0.0424679,0.05901881224640354,0.1451255539143279,0.681352173836326,1,0.008655613465843114,0.0
750,0.208,0.215,0.3224701,0,ERODED,1,1,1,1,1,1,0.3875078,0.99,-0.6024922,0.5684249354481741,0.5901033973412111,0.951887830694456,1,0.8503183607455932,0.0
753,0.304,0.115,0.2875284,0,Not eroded,0,1,1,1,1,1,0.40286,0.99,-0.58714,0.9225378089265953,0.2208271787296898,0.8275840969541873,1,0.46359735231368365,0.0
754,0.323,0.295,0.2864464,0,Not eroded,0,1,1,1,1,1,0.4080747,0.99,-0.5819253,0.9926226484691996,0.8855243722304281,0.8237349241919297,1,0.4516222013873308,0.0
756,0.235,0.072,0.2542524,0,Not eroded,0,1,1,1,1,1,0.3015876,0.3873386,-0.085751,0.66801918111398,0.06203840472673557,0.709206025940436,1,0.09531165709621385,0.0
760,0.276,0.172,0.2527891,0,Not eroded,0,1,1,1,1,1,0.2929176,0.3647194,-0.0718018,0.8192548874953892,0.43131462333825693,0.704000393312884,1,0.07911642756707213,0.0
772,0.293,0.0554,0.2743049,5,Not eroded,0,0,0,0,0,1,0.4096316,0.99,-0.5803684,0.8819623755071928,0.0007385524372230382,0.7805420119063949,1,0.31724484928723184,0.7142857142857143
773,0.2,0.317,0.2456682,0,Not eroded,0,1,1,1,1,1,0.311638,0.3858649,-0.0742269,0.5389155293249723,0.9667651403249631,0.6786680695395393,1,0.0003051038781049701,0.0
778,0.0673,0.277,0.3083745,0,ERODED,1,1,1,1,1,1,0.4120043,0.99,-0.5779957,0.04942825525636295,0.8190546528803545,0.9017432839405966,1,0.6943137975316447,0.0
780,0.293,0.106,0.2821832,0,Not eroded,0,1,1,1,1,1,0.4096316,0.99,-0.5803684,0.8819623755071928,0.18759231905465285,0.80856875661332,1,0.40443877862464594,0.0
786,0.302,0.167,0.290954,0,Not eroded,0,1,1,1,1,1,0.3647194,0.99,-0.6252806,0.9151604573957949,0.4128508124076809,0.8397705352299627,1,0.5015105473352292,0.0
790,0.0779,0.191,0.2801583,4,Not eroded,0,0,0,0,1,1,0.3861232,0.99,-0.6038768,0.08852821836960528,0.5014771048744461,0.8013652539087959,1,0.3820279809252275,0.5714285714285714
791,0.232,0.0887,0.3071675,0,ERODED,1,1,1,1,1,1,0.3873386,0.99,-0.6026614,0.6569531538177794,0.12370753323485967,0.8974494285579304,1,0.6809551957126915,0.0
796,0.0548,0.222,0.2959407,0,ERODED,1,1,1,1,1,1,0.3314033,0.99,-0.6585967,0.003319808188860192,0.6159527326440176,0.857510525815498,1,0.5567013838642878,0.0
797,0.15,0.298,0.3064837,3,Not eroded,0,1,0,0,1,1,0.3559732,0.99,-0.6340268,0.3544817410549612,0.8966026587887739,0.895016836751247,1,0.6733871659498086,0.42857142857142855
799,0.261,0.0957,0.3251997,0,ERODED,1,1,1,1,1,1,0.3873386,0.99,-0.6026614,0.7639247510143858,0.14955686853766614,0.9615982761397961,1,0.8805285011971381,0.0
801,0.0548,0.0872,0.2585637,0,Not eroded,0,1,1,1,1,1,0.3476877,0.3901556,-0.0424679,0.003319808188860192,0.11816838995568683,0.7245433073913793,1,0.14302743176237215,0.0
803,0.246,0.0601,0.2858399,0,ERODED,1,1,1,1,1,1,0.3873386,0.99,-0.6026614,0.7085946145333825,0.018094534711964552,0.8215773241177068,1,0.4449096976564315,0.0
811,0.231,0.139,0.3147654,0,ERODED,1,1,1,1,1,1,0.2960408,0.99,-0.6939592,0.6532644780523792,0.30945347119645494,0.9244786612107546,1,0.7650457680078232,0.0
812,0.119,0.102,0.3165299,0,ERODED,1,1,1,1,1,1,0.3642182,0.99,-0.6257818,0.24013279232755436,0.17282127031019198,0.9307558010804434,1,0.784574560807776,0.0
814,0.0639,0.208,0.2508974,0,Not eroded,0,1,1,1,1,1,0.3065859,0.3861232,-0.0795373,0.03688675765400219,0.5642540620384046,0.6972707444086673,1,0.058179835138808804,0.0
824,0.22,0.228,0.2788067,4,Not eroded,0,0,0,0,1,1,0.305176,0.99,-0.684824,0.6126890446329767,0.6381093057607089,0.7965569896708409,1,0.3670690031137133,0.5714285714285714
827,0.208,0.122,0.2974239,0,Not eroded,0,1,1,1,1,1,0.3623308,0.99,-0.6276692,0.5684249354481741,0.24667651403249627,0.8627869519162192,1,0.573116858775532,0.0
830,0.265,0.325,0.3152569,0,ERODED,1,1,1,1,1,1,0.3679927,0.99,-0.6220073,0.7786794540759867,0.9963072378138847,0.9262271532742016,1,0.7704854969175297,0.0
836,0.284,0.0982,0.2552446,0,Not eroded,0,1,1,1,1,1,0.3355048,0.4096316,-0.0741268,0.8487642936185908,0.15878877400295419,0.7127357387081918,1,0.10629293690132172,0.0
849,0.324,0.258,0.3170537,0,ERODED,1,1,1,1,1,1,0.3829345,0.99,-0.6070655,0.9963113242345998,0.7488921713441653,0.932619199133004,1,0.7903717734281304,0.0
854,0.178,0.235,0.2884252,0,Not eroded,0,1,1,1,1,1,0.3294985,0.99,-0.6605015,0.45776466248616743,0.6639586410635153,0.8307744279460472,1,0.4735227823975583,0.0
857,0.278,0.0722,0.3201511,2,ERODED,1,1,0,1,1,1,0.4096316,0.99,-0.5803684,0.8266322390261897,0.06277695716395863,0.9436380787206345,1,0.824652579786064,0.2857142857142857
860,0.0663,0.0667,0.2846109,0,Not eroded,0,1,1,1,1,1,0.3901556,0.99,-0.5998444,0.045739579490962724,0.04246676514032494,0.8172052045938488,1,0.43130760848038086,0.0
863,0.106,0.244,0.2548462,2,Not eroded,0,1,0,1,1,1,0.258045,0.2528316,0.0052134,0.1921800073773515,0.6971935007385524,0.7113184462604255,1,0.10188360221642505,0.2857142857142857
867,0.0553,0.3,0.2602553,0,Not eroded,0,1,1,1,1,1,0.3439077,0.4120043,-0.0680966,0.005164146071560304,0.9039881831610043,0.7305611083568457,1,0.16174939600176003,0.0
871,0.0926,0.104,0.266733,2,Not eroded,0,1,0,1,1,1,0.3476877,0.3901556,-0.0424679,0.14275175212098856,0.1802067946824224,0.7536052732386156,1,0.2334420347777606,0.2857142857142857
877,0.173,0.0556,0.265756,0,Not eroded,0,1,1,1,1,1,0.3210669,0.3492331,-0.0281662,0.4393212836591663,0.0014771048744460764,0.7501296338775014,1,0.22262898260119285,0.0
882,0.312,0.147,0.2569284,3,Not eroded,0,1,0,0,1,1,0.2965614,0.40286,-0.1062986,0.9520472150497971,0.33899556868537656,0.7187257914781449,1,0.12492857380501152,0.42857142857142855
884,0.295,0.132,0.31931,0,ERODED,1,1,1,1,1,1,0.40286,0.99,-0.58714,0.8893397270379932,0.2836041358936484,0.9406458983044286,1,0.8153436154199315,0.0
885,0.302,0.0577,0.3188075,0,ERODED,1,1,1,1,1,1,0.4096316,0.99,-0.5803684,0.9151604573957949,0.009231905465288043,0.9388582741703858,1,0.8097821428316766,0.0
886,0.204,0.0555,0.2636262,3,Not eroded,0,1,0,0,1,1,0.3210669,0.3492331,-0.0281662,0.5536702323865731,0.0011078286558345702,0.7425529535179303,1,0.19905719291270343,0.42857142857142855
888,0.117,0.232,0.2625848,0,Not eroded,0,1,1,1,1,1,0.258045,0.2528316,0.0052134,0.23275544079675398,0.6528803545051698,0.7388482136707817,1,0.18753138683626816,0.0
895,0.139,0.0641,0.2881823,0,Not eroded,0,1,1,1,1,1,0.3642182,0.99,-0.6257818,0.3139063076355589,0.03286558345642542,0.829910320678069,1,0.4708344606230564,0.0
899,0.237,0.279,0.2591438,0,Not eroded,0,1,1,1,1,1,0.2908351,0.3679927,-0.0771576,0.6753965326447805,0.8264401772525849,0.7266069904961717,1,0.1494477506647535,0.0
913,0.317,0.156,0.2739336,4,Not eroded,0,0,0,0,1,1,0.2965614,0.40286,-0.1062986,0.9704905938767983,0.37223042836041353,0.779221126650733,1,0.31313544675585026,0.5714285714285714
921,0.191,0.0831,0.3250283,0,ERODED,1,1,1,1,1,1,0.3492331,0.99,-0.6407669,0.5057174474363704,0.10302806499261444,0.9609885273306917,1,0.8786315133332039,0.0
922,0.303,0.157,0.3065566,0,ERODED,1,1,1,1,1,1,0.40286,0.99,-0.58714,0.9188491331611951,0.37592319054652873,0.8952761756554692,1,0.6741939945103731,0.0
924,0.165,0.0556,0.3077698,0,ERODED,1,1,1,1,1,1,0.3492331,0.99,-0.6407669,0.4098118775359646,0.0014771048744460764,0.8995920872961075,1,0.687621215493599,0.0
930,0.26,0.169,0.3123342,0,ERODED,1,1,1,1,1,1,0.3770868,0.99,-0.6129132,0.7602360752489856,0.42023633677991135,0.9158297621168543,1,0.7381382015270954,0.0
934,0.315,0.115,0.3000141,0,Not eroded,0,1,1,1,1,1,0.40286,0.99,-0.58714,0.9631132423459977,0.2208271787296898,0.8720014873032794,1,0.601784174791648,0.0
936,0.0573,0.311,0.2642771,0,Not eroded,0,1,1,1,1,1,0.3439077,0.4120043,-0.0680966,0.012541497602360728,0.9446085672082718,0.7448685048589223,1,0.20626109840065426,0.0
940,0.267,0.299,0.3239455,0,ERODED,1,1,1,1,1,1,0.3679927,0.99,-0.6220073,0.7860568056067871,0.900295420974889,0.9571365085996637,1,0.866647508321139,0.0
942,0.286,0.138,0.2621822,0,Not eroded,0,1,1,1,1,1,0.2965614,0.40286,-0.1062986,0.8561416451493913,0.30576070901033975,0.7374159798869694,1,0.1830755682013794,0.0
943,0.258,0.0726,0.2940635,0,ERODED,1,1,1,1,1,1,0.3873386,0.99,-0.6026614,0.7528587237181852,0.06425406203840471,0.8508324600952487,1,0.5359252717395661,0.0
945,0.233,0.142,0.2959801,0,ERODED,1,1,1,1,1,1,0.2960408,0.99,-0.6939592,0.6606418295831796,0.3205317577548005,0.857650689777451,1,0.5571374475856359,0.0
949,0.113,0.217,0.2940236,0,Not eroded,0,1,1,1,1,1,0.3308816,0.99,-0.6591184,0.21800073773515308,0.5974889217134416,0.8506905174028143,1,0.535483674214648,0.0
953,0.305,0.0732,0.3251678,2,Not eroded,0,1,0,1,1,1,0.4096316,0.99,-0.5803684,0.9262264846919955,0.06646971935007386,0.9614847931350679,1,0.8801754445293465,0.2857142857142857
954,0.204,0.123,0.2467845,0,Not eroded,0,1,1,1,1,1,0.2729057,0.3623308,-0.0894251,0.5536702323865731,0.2503692762186115,0.6826392632128369,1,0.012659873729386956,0.0
961,0.201,0.262,0.258802,4,Not eroded,0,0,0,0,1,1,0.2544996,0.3294985,-0.0749989,0.5426042050903725,0.7636632200886262,0.7253910503389263,1,0.14566484254402592,0.5714285714285714
962,0.145,0.325,0.2461702,0,Not eroded,0,1,1,1,1,1,0.3138702,0.3559732,-0.042103,0.33603836222796013,0.9963072378138847,0.6804539149431005,1,0.005861042662789638,0.0
964,0.252,0.117,0.3280863,0,ERODED,1,1,1,1,1,1,0.2960408,0.99,-0.6939592,0.7307266691257838,0.22821270310192024,0.9718672429563695,1,0.9124762559697897,0.0
966,0.316,0.143,0.2673112,3,Not eroded,0,1,0,0,1,1,0.2965614,0.40286,-0.1062986,0.9668019181113979,0.3242245199409157,0.7556621971675781,1,0.23984132522657528,0.42857142857142855
971,0.266,0.307,0.3147152,0,ERODED,1,1,1,1,1,1,0.3679927,0.99,-0.6220073,0.7823681298413869,0.9298375184638109,0.9243000766703985,1,0.7644901741293547,0.0
976,0.235,0.261,0.2994032,0,Not eroded,0,1,1,1,1,1,0.305176,0.99,-0.684824,0.66801918111398,0.759970457902511,0.8698282344008181,1,0.5950229735893293,0.0
979,0.27,0.325,0.3268739,0,ERODED,1,1,1,1,1,1,0.3679927,0.99,-0.6220073,0.7971228329029879,0.9963072378138847,0.9675541772845017,1,0.8990578890722759,0.0
985,0.121,0.308,0.2662804,3,Not eroded,0,1,0,0,1,1,0.3138702,0.3559732,-0.042103,0.24751014385835482,0.933530280649926,0.7519951664066398,1,0.22843283578583135,0.42857142857142855
997,0.26,0.12,0.2908794,0,Not eroded,0,1,1,1,1,1,0.2960408,0.99,-0.6939592,0.7602360752489856,0.23929098966026582,0.8395051486421029,1,0.5006849038425253,0.0
1000,0.11,0.0902,0.2723799,2,Not eroded,0,1,0,1,1,1,0.2891981,0.3642182,-0.0750201,0.2069347104389524,0.1292466765140325,0.7736938995521014,1,0.2959397055411798,0.2857142857142857
