Before erosion ID,Initial X,Initial Y,Initial Z,Initial connectivity,Before erosion ID.1,Erosion state,Encoded erosion state,Unnamed: 8,Z location Half,Unnamed: 10,Z location 0.22,Unnamed: 12,Z location 0.23,Unnamed: 14,Z location 0.24,Unnamed: 16,Z location 0.25,Force X,Force Y,Force Z,Sum of contact force (vector),Sum force by connectivity,3 connectivity,Unnamed: 24,4Connectivity,5Connectivity,2Connectivity,1 connectivity,0Connectivity,Normalized X,Normalized Y,Normalized Z,Threshold Z
1537,0.281,0.17,0.27,0,1537,Not eroded,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0.836734694,0.425074184,0.764285714,1
1548,0.095,0.0585,0.324,0,1548,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.146567718,0.011498516,0.957142857,1
1555,0.056,0.0918,0.267,3,1555,Not eroded,0,0,1,0,1,0,1,0,1,0,1,-1.13E-07,9.93E-09,2.85E-08,1.17E-07,3.90E-08,1,0.000209,1,1,0,0,0,0.001855288,0.135014837,0.753571429,1
1559,0.258,0.233,0.288,3,1559,Not eroded,0,0,1,0,1,0,1,0,1,0,1,1.17E-05,-5.04E-06,-1.49E-05,1.96E-05,6.52E-06,1,0.0351,1,1,0,0,0,0.751391466,0.658753709,0.828571429,1
1561,0.268,0.0805,0.263,0,1561,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.788497217,0.09310089,0.739285714,1
1565,0.272,0.0708,0.261,2,1565,Not eroded,0,0,1,0,1,0,1,0,1,0,1,4.47E-08,4.97E-07,-2.84E-07,5.74E-07,2.87E-07,1,0.00103,1,1,1,0,0,0.803339518,0.057121662,0.732142857,1
1566,0.265,0.209,0.237,4,1566,Not eroded,0,0,1,0,1,0,1,0,0,0,0,1.10E-05,1.59E-06,2.21E-05,2.48E-05,6.19E-06,0,0.0444,1,1,0,0,0,0.777365492,0.569732938,0.646428571,1
1572,0.235,0.069,0.321,0,1572,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.666048237,0.050445104,0.946428571,1
1576,0.308,0.2,0.299,0,1576,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.936920223,0.536350148,0.867857143,1
1581,0.135,0.0575,0.268,4,1581,Not eroded,0,0,1,0,1,0,1,0,1,0,1,9.77E-08,2.58E-07,-6.18E-08,2.82E-07,7.06E-08,0,0.000504,1,1,0,0,0,0.294990724,0.007789318,0.757142857,1
1583,0.131,0.241,0.274,5,1583,Not eroded,0,0,1,0,1,0,1,0,1,0,1,8.96E-07,-1.56E-07,9.49E-07,1.31E-06,2.63E-07,0,0.00234,0,1,0,0,0,0.280148423,0.6884273,0.778571429,1
1597,0.251,0.218,0.227,0,1597,Not eroded,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0.72541744,0.603115727,0.610714286,1
1617,0.139,0.126,0.275,0,1617,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.309833024,0.261869436,0.782142857,1
1621,0.056,0.182,0.276,3,1621,Not eroded,0,0,1,0,1,0,1,0,1,0,1,1.52E-07,5.69E-07,1.91E-07,6.19E-07,2.06E-07,1,0.00111,1,1,0,0,0,0.001855288,0.46958457,0.785714286,1
1624,0.259,0.281,0.3,2,1624,Not eroded,0,0,1,0,1,0,1,0,1,0,1,9.61E-07,7.37E-07,1.08E-06,1.62E-06,8.12E-07,1,0.0029,1,1,1,0,0,0.755102041,0.836795252,0.871428571,1
1632,0.0868,0.183,0.239,0,1632,Not eroded,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0.116141002,0.473293769,0.653571429,1
1633,0.116,0.102,0.312,0,1633,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.224489796,0.172848665,0.914285714,1
1634,0.108,0.284,0.321,0,1634,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.194805195,0.847922849,0.946428571,1
1638,0.076,0.0687,0.237,4,1638,Not eroded,0,0,1,0,1,0,1,0,0,0,0,1.32E-07,1.35E-07,1.34E-08,1.89E-07,4.72E-08,0,0.000338,1,1,0,0,0,0.07606679,0.049332344,0.646428571,1
1639,0.122,0.0951,0.315,0,1639,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.246753247,0.147255193,0.925,1
1641,0.215,0.112,0.247,5,1641,Not eroded,0,0,1,0,1,0,1,0,1,0,0,1.12E-07,3.25E-07,2.36E-06,2.38E-06,4.76E-07,0,0.00426,0,1,0,0,0,0.591836735,0.209940653,0.682142857,1
1648,0.265,0.088,0.329,0,1648,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.777365492,0.120919881,0.975,1
1653,0.208,0.0882,0.289,4,1653,Not eroded,0,0,1,0,1,0,1,0,1,0,1,-9.74E-07,2.26E-06,7.82E-08,2.46E-06,6.14E-07,0,0.0044,1,1,0,0,0,0.565862709,0.121661721,0.832142857,1
1658,0.214,0.14,0.229,0,1658,Not eroded,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0.58812616,0.31379822,0.617857143,1
1660,0.291,0.158,0.246,0,1660,Not eroded,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0.873840445,0.380563798,0.678571429,1
1669,0.168,0.201,0.274,4,1669,Not eroded,0,0,1,0,1,0,1,0,1,0,1,-1.11E-06,3.89E-07,-1.31E-07,1.18E-06,2.95E-07,0,0.00211,1,1,0,0,0,0.417439703,0.540059347,0.778571429,1
1677,0.115,0.111,0.232,2,1677,Not eroded,0,0,1,0,1,0,1,0,0,0,0,1.48E-07,1.97E-07,7.30E-08,2.57E-07,1.29E-07,1,0.00046,1,1,1,0,0,0.220779221,0.206231454,0.628571429,1
1679,0.323,0.313,0.248,0,1679,Not eroded,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0.99257885,0.955489614,0.685714286,1
1687,0.175,0.251,0.265,4,1687,Not eroded,0,0,1,0,1,0,1,0,1,0,1,-8.24E-08,-1.20E-07,1.04E-06,1.05E-06,2.62E-07,0,0.00188,1,1,0,0,0,0.443413729,0.725519288,0.746428571,1
1691,0.219,0.235,0.253,4,1691,Not eroded,0,0,1,0,1,0,1,0,1,0,1,2.06E-06,2.34E-06,6.59E-07,3.19E-06,7.97E-07,0,0.00571,1,1,0,0,0,0.606679035,0.666172107,0.703571429,1
1700,0.321,0.147,0.231,0,1700,Not eroded,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0.985157699,0.339762611,0.625,1
1717,0.056,0.0814,0.243,3,1717,Not eroded,0,0,1,0,1,0,1,0,1,0,0,-9.45E-08,2.45E-07,5.65E-08,2.69E-07,8.95E-08,1,0.000481,1,1,0,0,0,0.001855288,0.096439169,0.667857143,1
1718,0.136,0.279,0.289,0,1718,Not eroded,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0.298701299,0.829376855,0.832142857,1
1720,0.056,0.316,0.265,3,1720,Not eroded,0,0,1,0,1,0,1,0,1,0,1,-1.08E-07,3.51E-07,3.35E-07,4.97E-07,1.66E-07,1,0.000889,1,1,0,0,0,0.001855288,0.966617211,0.746428571,1
1722,0.304,0.279,0.291,5,1722,Not eroded,0,0,1,0,1,0,1,0,1,0,1,2.53E-06,3.69E-06,1.89E-06,4.86E-06,9.71E-07,0,0.00869,0,1,0,0,0,0.922077922,0.829376855,0.839285714,1
1724,0.279,0.106,0.318,0,1724,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.829313544,0.18768546,0.935714286,1
1731,0.176,0.225,0.23,5,1731,Not eroded,0,0,1,0,1,0,0,0,0,0,0,-2.21E-07,4.46E-07,-4.44E-07,6.67E-07,1.33E-07,0,0.00119,0,1,0,0,0,0.447124304,0.629080119,0.621428571,1
1732,0.213,0.0561,0.285,3,1732,Not eroded,0,0,1,0,1,0,1,0,1,0,1,-4.50E-09,-2.78E-07,4.28E-08,2.81E-07,9.37E-08,1,0.000503,1,1,0,0,0,0.584415584,0.002596439,0.817857143,1
1738,0.239,0.111,0.297,0,1738,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.680890538,0.206231454,0.860714286,1
1739,0.324,0.256,0.244,5,1739,Not eroded,0,0,1,0,1,0,1,0,1,0,0,2.54E-06,-3.18E-06,5.80E-06,7.09E-06,1.42E-06,0,0.0127,0,1,0,0,0,0.996289425,0.744065282,0.671428571,1
1741,0.282,0.063,0.228,0,1741,Not eroded,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0.840445269,0.028189911,0.614285714,1
1742,0.263,0.121,0.288,0,1742,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.769944341,0.243323442,0.828571429,1
1746,0.0645,0.0961,0.241,4,1746,Not eroded,0,0,1,0,1,0,1,0,1,0,0,3.17E-07,2.34E-07,1.23E-07,4.13E-07,1.03E-07,0,0.000739,1,1,0,0,0,0.033395176,0.150964392,0.660714286,1
1748,0.2,0.0561,0.273,3,1748,Not eroded,0,0,1,0,1,0,1,0,1,0,1,2.04E-09,-8.09E-07,-7.54E-08,8.13E-07,2.71E-07,1,0.00145,1,1,0,0,0,0.536178108,0.002596439,0.775,1
1753,0.0562,0.228,0.241,0,1753,Not eroded,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0.002597403,0.640207715,0.660714286,1
1756,0.15,0.325,0.232,3,1756,Not eroded,0,0,1,0,1,0,1,0,0,0,0,-5.26E-08,-5.71E-07,-2.24E-07,6.15E-07,2.05E-07,1,0.0011,1,1,0,0,0,0.350649351,1,0.628571429,1
1758,0.221,0.316,0.258,4,1758,Not eroded,0,0,1,0,1,0,1,0,1,0,1,6.24E-08,-6.98E-08,-3.09E-07,3.23E-07,8.06E-08,0,0.000578,1,1,0,0,0,0.614100186,0.966617211,0.721428571,1
1766,0.154,0.181,0.283,4,1766,Not eroded,0,0,1,0,1,0,1,0,1,0,1,-1.86E-07,4.31E-09,-3.08E-07,3.60E-07,9.01E-08,0,0.000644,1,1,0,0,0,0.365491651,0.465875371,0.810714286,1
1770,0.251,0.065,0.278,0,1770,Not eroded,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0.72541744,0.035608309,0.792857143,1
1775,0.214,0.325,0.296,4,1775,Not eroded,0,0,1,0,1,0,1,0,1,0,1,6.73E-08,-5.89E-07,-3.30E-08,5.94E-07,1.48E-07,0,0.00106,1,1,0,0,0,0.58812616,1,0.857142857,1
1776,0.195,0.325,0.231,3,1776,Not eroded,0,0,1,0,1,0,1,0,0,0,0,-1.15E-07,-3.92E-07,2.33E-08,4.09E-07,1.36E-07,1,0.000732,1,1,0,0,0,0.517625232,1,0.625,1
1780,0.187,0.311,0.257,3,1780,Not eroded,0,0,1,0,1,0,1,0,1,0,1,4.21E-07,-2.20E-07,6.84E-07,8.32E-07,2.77E-07,1,0.00149,1,1,0,0,0,0.487940631,0.948071217,0.717857143,1
1782,0.253,0.256,0.229,0,1782,Not eroded,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0.73283859,0.744065282,0.617857143,1
1784,0.056,0.0787,0.254,4,1784,Not eroded,0,0,1,0,1,0,1,0,1,0,1,-3.89E-07,3.85E-07,6.58E-08,5.51E-07,1.38E-07,0,0.000986,1,1,0,0,0,0.001855288,0.086424332,0.707142857,1
1787,0.0558,0.0566,0.319,2,1787,Not eroded,0,0,1,0,1,0,1,0,1,0,1,-3.76E-07,5.72E-09,6.12E-08,3.81E-07,1.90E-07,1,0.000681,1,1,1,0,0,0.001113173,0.004451039,0.939285714,1
1794,0.254,0.325,0.236,4,1794,Not eroded,0,0,1,0,1,0,1,0,0,0,0,-5.40E-08,-7.09E-07,-3.25E-08,7.12E-07,1.78E-07,0,0.00127,1,1,0,0,0,0.736549165,1,0.642857143,1
1804,0.116,0.191,0.26,2,1804,Not eroded,0,0,1,0,1,0,1,0,1,0,1,7.30E-08,1.00E-06,1.04E-06,1.44E-06,7.22E-07,1,0.00258,1,1,1,0,0,0.224489796,0.502967359,0.728571429,1
1813,0.241,0.0982,0.235,0,1813,Not eroded,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0.688311688,0.158753709,0.639285714,1
1820,0.16,0.0653,0.28,4,1820,Not eroded,0,0,1,0,1,0,1,0,1,0,1,4.36E-08,1.85E-07,-1.29E-07,2.30E-07,5.74E-08,0,0.000411,1,1,0,0,0,0.387755102,0.036721068,0.8,1
1821,0.056,0.107,0.289,2,1821,Not eroded,0,0,1,0,1,0,1,0,1,0,1,2.45E-07,9.97E-08,-1.51E-07,3.05E-07,1.52E-07,1,0.000546,1,1,1,0,0,0.001855288,0.191394659,0.832142857,1
1825,0.302,0.206,0.322,0,1825,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.914656772,0.558605341,0.95,1
1836,0.0779,0.171,0.23,2,1836,Not eroded,0,0,1,0,1,0,0,0,0,0,0,4.26E-07,-2.38E-08,2.13E-07,4.77E-07,2.38E-07,1,0.000853,1,1,1,0,0,0.083116883,0.428783383,0.621428571,1
1838,0.324,0.184,0.238,3,1838,Not eroded,0,0,1,0,1,0,1,0,0,0,0,-2.24E-06,5.07E-06,2.35E-06,6.02E-06,2.01E-06,1,0.0108,1,1,0,0,0,0.996289425,0.477002967,0.65,1
1839,0.145,0.304,0.325,0,1839,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.332096475,0.922106825,0.960714286,1
1840,0.249,0.245,0.294,6,1840,Not eroded,0,0,1,0,1,0,1,0,1,0,1,9.99E-06,-2.26E-07,-4.40E-06,1.09E-05,1.82E-06,0,0.0195,0,0,0,0,0,0.717996289,0.703264095,0.85,1
1841,0.134,0.17,0.33,0,1841,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.291280148,0.425074184,0.978571429,1
1843,0.168,0.096,0.23,6,1843,Not eroded,0,0,1,0,1,0,0,0,0,0,0,2.02E-07,-2.31E-07,1.95E-08,3.07E-07,5.12E-08,0,0.000549,0,0,0,0,0,0.417439703,0.150593472,0.621428571,1
1844,0.186,0.136,0.315,0,1844,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.484230056,0.298961424,0.925,1
1853,0.204,0.108,0.228,6,1853,Not eroded,0,0,1,0,1,0,0,0,0,0,0,8.60E-08,1.37E-06,1.08E-06,1.74E-06,2.91E-07,0,0.00311,0,0,0,0,0,0.551020408,0.195103858,0.614285714,1
1855,0.222,0.214,0.227,4,1855,Not eroded,0,0,1,0,1,0,0,0,0,0,0,5.94E-06,1.84E-06,4.26E-06,7.53E-06,1.88E-06,0,0.0135,1,1,0,0,0,0.617810761,0.588278932,0.610714286,1
1860,0.125,0.056,0.292,5,1860,Not eroded,0,0,1,0,1,0,1,0,1,0,1,3.55E-08,-1.05E-06,1.14E-07,1.05E-06,2.11E-07,0,0.00188,0,1,0,0,0,0.257884972,0.002225519,0.842857143,1
1866,0.279,0.252,0.241,5,1866,Not eroded,0,0,1,0,1,0,1,0,1,0,0,-5.37E-06,1.40E-05,3.06E-07,1.50E-05,3.00E-06,0,0.0268,0,1,0,0,0,0.829313544,0.729228487,0.660714286,1
1870,0.0669,0.0565,0.27,0,1870,Not eroded,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0.042300557,0.004080119,0.764285714,1
1877,0.0762,0.056,0.275,4,1877,Not eroded,0,0,1,0,1,0,1,0,1,0,1,2.69E-08,-8.00E-07,4.57E-08,8.02E-07,2.01E-07,0,0.00143,1,1,0,0,0,0.076808905,0.002225519,0.782142857,1
1878,0.192,0.196,0.292,6,1878,Not eroded,0,0,1,0,1,0,1,0,1,0,1,7.04E-06,3.12E-07,4.05E-07,7.06E-06,1.18E-06,0,0.0126,0,0,0,0,0,0.506493506,0.521513353,0.842857143,1
1879,0.255,0.302,0.251,3,1879,Not eroded,0,0,1,0,1,0,1,0,1,0,1,-2.94E-08,-7.76E-08,5.53E-07,5.59E-07,1.86E-07,1,0.001,1,1,0,0,0,0.74025974,0.914688427,0.696428571,1
1880,0.282,0.237,0.33,0,1880,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.840445269,0.673590504,0.978571429,1
1882,0.309,0.139,0.238,0,1882,Not eroded,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0.940630798,0.310089021,0.65,1
1884,0.056,0.288,0.261,2,1884,Not eroded,0,0,1,0,1,0,1,0,1,0,1,1.06E-08,3.40E-07,-4.44E-07,5.59E-07,2.79E-07,1,0.001,1,1,1,0,0,0.001855288,0.862759644,0.732142857,1
1885,0.197,0.12,0.247,2,1885,Not eroded,0,0,1,0,1,0,1,0,1,0,0,1.87E-06,1.70E-07,1.49E-06,2.40E-06,1.20E-06,1,0.00429,1,1,1,0,0,0.525046382,0.239614243,0.682142857,1
1887,0.16,0.268,0.331,0,1887,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.387755102,0.788575668,0.982142857,1
1888,0.111,0.254,0.291,0,1888,Not eroded,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0.20593692,0.736646884,0.839285714,1
1889,0.308,0.158,0.256,0,1889,Not eroded,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0.936920223,0.380563798,0.714285714,1
1891,0.147,0.129,0.269,0,1891,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.339517625,0.272997033,0.760714286,1
1899,0.293,0.0562,0.29,0,1899,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.881261596,0.002967359,0.835714286,1
1901,0.217,0.0561,0.243,4,1901,Not eroded,0,0,1,0,1,0,1,0,1,0,0,-2.52E-07,-9.44E-07,-8.44E-08,9.80E-07,2.45E-07,0,0.00175,1,1,0,0,0,0.599257885,0.002596439,0.667857143,1
1905,0.122,0.245,0.249,4,1905,Not eroded,0,0,1,0,1,0,1,0,1,0,0,2.60E-07,-1.67E-07,4.28E-07,5.28E-07,1.32E-07,0,0.000944,1,1,0,0,0,0.246753247,0.703264095,0.689285714,1
1908,0.141,0.325,0.308,0,1908,Not eroded,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0.317254174,1,0.9,1
1911,0.0561,0.237,0.236,0,1911,Not eroded,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0.002226345,0.673590504,0.642857143,1
1913,0.0637,0.259,0.275,0,1913,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.030426716,0.755192878,0.782142857,1
1916,0.249,0.235,0.306,3,1916,Not eroded,0,0,1,0,1,0,1,0,1,0,1,2.49E-06,1.12E-06,1.75E-06,3.24E-06,1.08E-06,1,0.0058,1,1,0,0,0,0.717996289,0.666172107,0.892857143,1
1919,0.0938,0.214,0.315,0,1919,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.142115028,0.588278932,0.925,1
1921,0.27,0.205,0.259,0,1921,Not eroded,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0.795918367,0.554896142,0.725,1
1930,0.0562,0.0864,0.318,0,1930,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.002597403,0.114985163,0.935714286,1
1935,0.106,0.196,0.333,0,1935,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.187384045,0.521513353,0.989285714,1
1938,0.0565,0.318,0.288,0,1938,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.003710575,0.974035608,0.828571429,1
1939,0.244,0.193,0.3,0,1939,Not eroded,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0.699443414,0.510385757,0.871428571,1
1941,0.0908,0.302,0.292,0,1941,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.130983302,0.914688427,0.842857143,1
1942,0.0625,0.166,0.29,2,1942,Not eroded,0,0,1,0,1,0,1,0,1,0,1,2.08E-07,3.30E-07,1.01E-07,4.03E-07,2.02E-07,1,0.000721,1,1,1,0,0,0.025974026,0.410237389,0.835714286,1
1945,0.147,0.11,0.325,0,1945,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.339517625,0.202522255,0.960714286,1
1949,0.285,0.259,0.297,2,1949,Not eroded,0,0,1,0,1,0,1,0,1,0,1,-1.92E-07,9.72E-06,1.25E-06,9.80E-06,4.90E-06,1,0.0175,1,1,1,0,0,0.851576994,0.755192878,0.860714286,1
1956,0.244,0.233,0.298,5,1956,Not eroded,0,0,1,0,1,0,1,0,1,0,1,-2.74E-05,-1.16E-05,-1.77E-06,2.98E-05,5.96E-06,0,0.0533,0,1,0,0,0,0.699443414,0.658753709,0.864285714,1
1957,0.211,0.26,0.298,4,1957,Not eroded,0,0,1,0,1,0,1,0,1,0,1,-2.01E-06,1.72E-06,2.51E-06,3.65E-06,9.11E-07,0,0.00653,1,1,0,0,0,0.576994434,0.758902077,0.864285714,1
1961,0.0564,0.276,0.295,0,1961,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.003339518,0.818249258,0.853571429,1
1962,0.097,0.256,0.287,0,1962,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.153988868,0.744065282,0.825,1
1965,0.272,0.0867,0.248,4,1965,Not eroded,0,0,1,0,1,0,1,0,1,0,0,-3.73E-07,5.13E-07,4.47E-07,7.76E-07,1.94E-07,0,0.00139,1,1,0,0,0,0.803339518,0.116097923,0.685714286,1
1966,0.305,0.199,0.309,0,1966,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.925788497,0.53264095,0.903571429,1
1972,0.126,0.136,0.293,0,1972,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.261595547,0.298961424,0.846428571,1
1974,0.0653,0.205,0.263,4,1974,Not eroded,0,0,1,0,1,0,1,0,1,0,1,6.95E-08,-1.04E-08,-7.38E-10,7.03E-08,1.76E-08,0,0.000126,1,1,0,0,0,0.036363636,0.554896142,0.739285714,1
1978,0.304,0.286,0.274,0,1978,Not eroded,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0.922077922,0.855341246,0.778571429,1
1980,0.204,0.0709,0.237,0,1980,Not eroded,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0.551020408,0.057492582,0.646428571,1
1987,0.201,0.232,0.231,0,1987,Not eroded,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0.539888683,0.65504451,0.625,1
1989,0.157,0.119,0.267,0,1989,Not eroded,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0.376623377,0.235905045,0.753571429,1
1993,0.217,0.228,0.307,5,1993,Not eroded,0,0,1,0,1,0,1,0,1,0,1,1.21E-05,1.75E-06,4.98E-06,1.32E-05,2.64E-06,0,0.0236,0,1,0,0,0,0.599257885,0.640207715,0.896428571,1
2002,0.291,0.0681,0.226,0,2002,Not eroded,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0.873840445,0.047106825,0.607142857,1
2007,0.23,0.289,0.331,0,2007,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.647495362,0.866468843,0.982142857,1
2011,0.268,0.316,0.292,0,2011,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.788497217,0.966617211,0.842857143,1
2016,0.125,0.159,0.24,3,2016,Not eroded,0,0,1,0,1,0,1,0,0,0,0,-9.12E-08,1.03E-07,1.06E-06,1.06E-06,3.55E-07,1,0.0019,1,1,0,0,0,0.257884972,0.384272997,0.657142857,1
2020,0.207,0.171,0.295,4,2020,Not eroded,0,0,1,0,1,0,1,0,1,0,1,5.17E-07,9.78E-07,-3.49E-06,3.66E-06,9.16E-07,0,0.00655,1,1,0,0,0,0.562152134,0.428783383,0.853571429,1
2021,0.203,0.307,0.281,4,2021,Not eroded,0,0,1,0,1,0,1,0,1,0,1,2.04E-07,3.67E-07,2.94E-07,5.13E-07,1.28E-07,0,0.000918,1,1,0,0,0,0.547309833,0.933234421,0.803571429,1
2028,0.203,0.0713,0.286,4,2028,Not eroded,0,0,1,0,1,0,1,0,1,0,1,-1.95E-07,5.36E-07,1.39E-07,5.87E-07,1.47E-07,0,0.00105,1,1,0,0,0,0.547309833,0.058976261,0.821428571,1
2031,0.252,0.308,0.288,0,2031,Not eroded,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0.729128015,0.93694362,0.828571429,1
2035,0.324,0.11,0.235,0,2035,Not eroded,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0.996289425,0.202522255,0.639285714,1
2036,0.104,0.0651,0.258,4,2036,Not eroded,0,0,1,0,1,0,1,0,1,0,1,3.44E-07,2.42E-07,-1.35E-08,4.21E-07,1.05E-07,0,0.000753,1,1,0,0,0,0.179962894,0.035979228,0.721428571,1
2043,0.297,0.251,0.32,0,2043,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.896103896,0.725519288,0.942857143,1
2049,0.184,0.231,0.235,2,2049,Not eroded,0,0,1,0,1,0,1,0,0,0,0,1.65E-06,-1.33E-06,1.22E-06,2.44E-06,1.22E-06,1,0.00436,1,1,1,0,0,0.476808905,0.651335312,0.639285714,1
2050,0.176,0.0561,0.269,2,2050,Not eroded,0,0,1,0,1,0,1,0,1,0,1,2.27E-07,-1.17E-06,-5.41E-08,1.19E-06,5.96E-07,1,0.00213,1,1,1,0,0,0.447124304,0.002596439,0.760714286,1
2051,0.0754,0.324,0.301,0,2051,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.073840445,0.996290801,0.875,1
2052,0.19,0.182,0.245,0,2052,Not eroded,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0.499072356,0.46958457,0.675,1
